isoform	compound_inchikey	scaffold_group	label	isoform_specific_knn	pooled_chemical_knn	isoform_logistic
CYP2C19	MIJFNYMSCFYZNY-UHFFFAOYSA-N	ring:O=S(=O)(c1cccc(-c2ncc3[nH]ccc3n2)c1)N1CCNCC1	0	0.2509238977065575	0.32478288311334713	0.7616436657142087
CYP2C19	MJJALKDDGIKVBE-UHFFFAOYSA-N	ring:O=C(CCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1)c1ccccc1	0	0.241488984520852	0.34682982926059663	0.13922483274452538
CYP2C19	MLDQJTXFUGDVEO-UHFFFAOYSA-N	ring:C(=Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1	0	0.6106704215085343	0.4564285434720509	0.9438098305555874
CYP2C19	MLKXDPUZXIRXEP-UHFFFAOYSA-N	ring:C1=Cc2ccccc2C1=Cc1ccccc1	0	0.23985135881583863	0.2366667686193397	0.4804585801375503
CYP2C19	MMWRGWQTAMNAFC-UHFFFAOYSA-N	ring:C1=CCNC=C1	0	0.16357838128689697	0.2503609579780159	0.3236918699993097
CYP2C19	MNDBXUUTURYVHR-UHFFFAOYSA-N	ring:O=C(N=c1cc[nH]cc1)c1cccc(OCC2CC2)c1	1	0.3158336989094518	0.31153066240996224	0.560055928553944
CYP2C19	MOYKHGMNXAOIAT-UHFFFAOYSA-N	ring:C1CC2OCCC2O1	0	0.2002822634841673	0.23918014126298634	0.0902154395319922
CYP2C19	MPBVHIBUJCELCL-UHFFFAOYSA-N	acyclic_connectivity:CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O	0	0.09644659629022899	0.13980450166836317	0.5782721408507707
CYP2C19	MQOBSOSZFYZQOK-UHFFFAOYSA-N	ring:O=C(c1ccccc1)c1ccccc1	0	0.4914145198974638	0.41179564493217113	0.8136715546177211
CYP2C19	MSYKRHVOOPPJKU-UHFFFAOYSA-N	ring:O=C1CCCN1	1	0.09059714979945073	0.1133014158335044	0.05122240198932306
CYP2C19	MVWVFYHBGMAFLY-UHFFFAOYSA-N	ring:C1=Nc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1	0	0.3898663272199264	0.4030219069359179	0.38989263916980893
CYP2C19	MXXWOMGUGJBKIW-UHFFFAOYSA-N	ring:O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1	0	0.2618779519104921	0.17882172111080227	0.29327668309545885
CYP2C19	MYPYJXKWCTUITO-UHFFFAOYSA-N	ring:C1=NCC=NC2C=NC3C=NC(C=NCc4ccccc4-c4cccc3c4)Cc3ccc(cc3)Oc3cc2cc(c3OC2OCCCC2OC2CCCCO2)Oc2ccc(cc2)CC1	0	0.0	0.08353114767057658	0.003580809462008464
CYP2C19	NBMKJKDGKREAPL-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21	0	0.14914911137131617	0.15220829475866268	0.08946939514903393
CYP2C19	NBQKINXMPLXUET-UHFFFAOYSA-N	ring:O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1	0	0.2793762155792781	0.33217191080503033	0.2771377959880615
CYP2C19	NCDNCNXCDXHOMX-UHFFFAOYSA-N	ring:C(=NCC=NC(CCC(Cc1ccccc1)N=COCc1cncs1)Cc1ccccc1)NCc1cscn1	0	0.25916096070825195	0.35600102144491363	0.20011657976417407
CYP2C19	NDDAHWYSQHTHNT-UHFFFAOYSA-N	ring:C(=NN1CCc2ccccc21)c1ccccc1	0	0.525394109572202	0.46537100937900144	0.6318332094713632
CYP2C19	NKKMVIVFRUYPLQ-UHFFFAOYSA-N	acyclic_connectivity:CC=CC#N	0	0.06335573049785051	0.1735046358391564	0.30366595483912184
CYP2C19	NMPVEAUIHMEAQP-UHFFFAOYSA-N	acyclic_connectivity:O=CCBr	0	0.0	0.07973990598030857	0.17087036387287055
CYP2C19	NMUSYJAQQFHJEW-UHFFFAOYSA-N	ring:N=c1ncn(C2CCCO2)cn1	0	0.0	0.014767525110565935	0.07588797361711046
CYP2C19	NPPQSCRMBWNHMW-UHFFFAOYSA-N	acyclic_connectivity:CCCC(C)(COC(=N)O)COC(=N)O	1	0.039246744683864465	0.07527576893753116	0.18514641921006805
CYP2C19	NQPDXQQQCQDHHW-UHFFFAOYSA-N	ring:c1ccc(Oc2ccc3[nH]cnc3c2)cc1	1	0.4038110286925827	0.35743922922389426	0.7294895545301745
CYP2C19	NWIUTZDMDHAVTP-UHFFFAOYSA-N	ring:c1ccc(CCOCC2CC2)cc1	0	0.3327620548397471	0.4857847995313844	0.521100172520419
CYP2C19	NWWZPOKUUAIXIW-UHFFFAOYSA-N	ring:N=C1NCOCN1Cc1cncs1	1	0.3999847737967913	0.5194414247154095	0.3741065598467737
CYP2C19	NZEDMAWEJPYWCD-UHFFFAOYSA-N	acyclic_connectivity:C=CCS(=O)(=O)CC=C	0	0.1294055825610151	0.3053865620701737	0.4195272727633014
CYP2C19	NZXKDOXHBHYTKP-UHFFFAOYSA-N	ring:O=C1CC=NC(=O)N1	1	0.13324286686361436	0.25041394182856835	0.36204570655060403
CYP2C19	NZZIMKJIVMHWJC-UHFFFAOYSA-N	ring:O=C(CC(=O)c1ccccc1)c1ccccc1	0	0.07132215360475415	0.14451022142631934	0.3971240384663062
CYP2C19	OAVGBZOFDPFGPJ-UHFFFAOYSA-N	ring:O=C1N=CC(c2c[nH]c3ccccc23)=C1c1nc(N2CCNCC2)nc2ccccc12	0	0.26748234255086145	0.3055245834486203	0.25588588857072536
CYP2C19	OBSYBRPAKCASQB-UHFFFAOYSA-N	ring:O=C1OC(c2ccoc2)CC2C1CCC1CCCC(=O)C12	0	0.03728959114364241	0.1196842054419295	0.07858692886722725
CYP2C19	OBWGMKKHCLHVIE-UHFFFAOYSA-N	ring:c1ccc2c(c1)Cc1ccccc1C(N1CCNCC1)=N2	0	0.40576948712891564	0.4416662984467865	0.8435480905385608
CYP2C19	OFCNXPDARWKPPY-UHFFFAOYSA-N	ring:c1ncc2c[nH]nc2n1	0	0.12669913681877149	0.19481565537345055	0.2322599830445067
CYP2C19	OFYVIGTWSQPCLF-UHFFFAOYSA-N	ring:c1ccc(C23CNCC2C3)cc1	0	0.47496727391627847	0.26780741329066005	0.6606724248342104
CYP2C19	OFZCIYFFPZCNJE-UHFFFAOYSA-N	acyclic_connectivity:CCCC(C)(COC(=N)O)COC(O)=NC(C)C	1	0.18756693512718767	0.1353556172438755	0.21126259637984168
CYP2C19	OGWKCGZFUXNPDA-UHFFFAOYSA-N	ring:C1=CC2CCC3Nc4ccc(C5CC6CCCN(CCc7c5[nH]c5ccccc75)C6)cc4C34CCN(C1)C24	0	0.18915113236928371	0.2706910524024515	0.08995399529007499
CYP2C19	OHRURASPPZQGQM-UHFFFAOYSA-N	ring:C=C1C=NCC(=O)OC2C=CCCSSCC(C=N1)N=CCN=CC2	1	0.0	0.10019904944821904	0.01894419418642651
CYP2C19	OKKJLVBELUTLKV-UHFFFAOYSA-N	acyclic_connectivity:CO	0	0.11043666870524947	0.19597700731481874	0.2644354054224975
CYP2C19	OLNTVTPDXPETLC-UHFFFAOYSA-N	ring:O=C1C(CCCc2ccccc2)C(c2ccccc2)N1c1ccccc1	0	0.16057439489609845	0.2683136306993731	0.5301909145631906
CYP2C19	OMNGEVNATYFZGG-UHFFFAOYSA-N	ring:O=C1C=CCC(C=CC2=CCCC=C2)O1	0	0.17612342260613598	0.19411280178679574	0.0730771687774548
CYP2C19	ORDAZKGHSNRHTD-UHFFFAOYSA-N	ring:O=C1c2ccc3c(c2OC2COc4ccccc4C12)C=CCO3	1	0.07600740263525901	0.2130526184365045	0.08559082256014724
CYP2C19	OUGIDAPQYNCXRA-UHFFFAOYSA-N	ring:O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12	0	0.14483505098718094	0.4172698462666355	0.36547343160406665
CYP2C19	OUJTZYPIHDYQMC-UHFFFAOYSA-N	ring:c1ccc(C(COc2ncccn2)c2ccccc2)cc1	1	0.16351167119112708	0.24941290252496454	0.13151187119562507
CYP2C19	OWYLAEYXIQKAOL-UHFFFAOYSA-N	ring:O=C(CCCN1CCCC1)c1ccccc1	1	0.2911389230648882	0.29955212650163043	0.19584664731299437
CYP2C19	OYVAGSVQBOHSSS-UHFFFAOYSA-O	ring:N=c1cc(C=NC(C=NCCCC=NCC=NCCc2nc(-c3nccs3)cs2)C(OC2OCCCC2OC2CCCCO2)c2cnc[nH]2)nc[nH]1	0	0.0	0.0	0.0003955102014269683
CYP2C19	OZVBMTJYIDMWIL-UHFFFAOYSA-N	ring:O=C1CN2C(=O)C(N=CC3C=C4c5cccc6[nH]cc(c56)CC4NC3)OC2C2CCCN12	0	0.2072928957920365	0.2070830893399046	0.08563875549222613
CYP2C19	PEASPLKKXBYDKL-UHFFFAOYSA-N	ring:C(CCc1ccccc1)=NCC=NCC=NCC=NCC=NC(C=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NCC=NC(C=NCC=NCC=NCC=NC(C=NCC=NC(C=NCCc1ccccc1)Cc1c[nH]c2ccccc12)Cc1c[nH]c2ccccc12)Cc1c[nH]c2ccccc12)Cc1cnc[nH]1	1	0.1491940582006454	0.13359395405748176	0.04428209400267122
CYP2C19	PEDCQBHIVMGVHV-UHFFFAOYSA-N	acyclic_connectivity:OCC(O)CO	0	0.040306216150178396	0.050667389731411584	0.13949679608269538
CYP2C19	PFNFFQXMRSDOHW-UHFFFAOYSA-N	acyclic_connectivity:NCCCNCCCCNCCCN	0	0.02972895628271237	0.10187549584544298	0.1853669174308779
CYP2C19	PIILXFBHQILWPS-UHFFFAOYSA-N	acyclic_connectivity:[CH2]CCC.[CH2]CCC.[CH2]CCC.[Sn]	1	0.12075246266810225	0.18993210973655764	0.39426750772564256
CYP2C19	PIWKPBJCKXDKJR-UHFFFAOYSA-N	acyclic_connectivity:FC(F)OC(Cl)C(F)(F)F	0	0.2603792812485951	0.39811557699364597	0.3153538746041866
CYP2C19	PJDFLNIOAUIZSL-UHFFFAOYSA-N	acyclic_connectivity:C=CC(N)CCC(=O)O	0	0.0	0.055943908764539765	0.04005565176898883
CYP2C19	PKVRCIRHQMSYJX-UHFFFAOYSA-N	ring:O=C1OCC2c3c(ccc4c3OCO4)C(SCC13NCCc1ccccc13)C1C3NC(Cc4ccccc43)CN21	1	0.12420812999666822	0.21782236500161764	0.060672951112488785
CYP2C19	PLHJCIYEEKOWNM-UHFFFAOYSA-N	ring:O=c1cc(-c2ccccc2)c2cc(C(c3ccccc3)c3cnc[nH]3)ccc2[nH]1	0	0.4139104360352299	0.33349407909006773	0.2909250008712622
CYP2C19	PMCBDBWCQQBSRJ-UHFFFAOYSA-N	ring:c1ccc(NC2CCNCC2)cc1	0	0.11547923524548614	0.21266945711334093	0.3660824531180727
CYP2C19	PMCXJBQHQIFCOG-UHFFFAOYSA-N	ring:C1=Cc2cc3ccc(cc4ccc(cc5nc(cc1n2)C=C5)[nH]4)[nH]3	0	0.14580426341794944	0.17391409441086175	0.09814671494711408
CYP2C19	PNCPYILNMDWPEY-UHFFFAOYSA-N	ring:c1ccc(OCCNCCc2ccc3c(c2)CCN3)cc1	0	0.30174991098894477	0.5211587903208038	0.3408756377363966
CYP2C19	PPRRDFIXUUSXRA-UHFFFAOYSA-N	ring:c1ccc(N2CCN(CCn3cnc4ccccc43)CC2)cc1	1	0.067080878614532	0.3387593387636876	0.040647158142527194
CYP2C19	PYGWGZALEOIKDF-UHFFFAOYSA-N	ring:c1ccc(Nc2nccc(Oc3ccccc3)n2)cc1	1	0.28613271351356634	0.329254211621686	0.25448193282260995
CYP2C19	PYZRQGJRPPTADH-UHFFFAOYSA-N	ring:N=c1nnc(-c2ccccc2)c[nH]1	0	0.1605385727712601	0.2690572633541054	0.4145931242915647
CYP2C19	QFDRTQONISXGJA-UHFFFAOYSA-N	ring:O=c1[nH]cnc2[nH]cnc12	0	0.06687213554499923	0.3368706174780235	0.2504322087192219
CYP2C19	QFJCIRLUMZQUOT-UHFFFAOYSA-N	ring:O=C1CCC=CCC(=O)CC(CCC2CCCCC2)OC(=O)C2CCCCN2C(=O)C(=O)C2CCCC(CCC=CC=CC=CCCC1)O2	0	0.026007940922708684	0.14272243181601435	0.04261869219655768
CYP2C19	QGLZXHRNAYXIBU-UHFFFAOYSA-N	acyclic_connectivity:CN=C(O)ON=CC(C)(C)SC	0	0.16334336141666678	0.16405172661522532	0.0901164949573755
CYP2C19	QHMBSVQNZZTUGM-UHFFFAOYSA-N	ring:C1=CC(c2ccccc2)CCC1	0	0.15419231058448443	0.14470116637221778	0.2763849392248442
CYP2C19	QJJXYPPXXYFBGM-UHFFFAOYSA-N	ring:O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1	0	0.030998641313882684	0.13593696842237266	0.02495970315333295
CYP2C19	QMNFFXRFOJIOKZ-UHFFFAOYSA-N	ring:N=C1NCN(c2ccccc2)C(=N)N1	1	0.6023704826551621	0.49501247263835957	0.8719335198656513
CYP2C19	QNAYBMKLOCPYGJ-UHFFFAOYSA-N	acyclic_connectivity:CC(N)C(=O)O	0	0.03890323266213532	0.015310266953788499	0.0817202521098722
CYP2C19	QNDVLZJODHBUFM-UHFFFAOYSA-N	ring:C=C1CC2OC3(CCC(C=CCC4CC=CC5(CCCCO5)O4)O3)CCC2OC1CCCC1CCCC2(CCCCO2)O1	0	0.0	0.04335956513115058	0.014841876989753455
CYP2C19	QNZCBYKSOIHPEH-UHFFFAOYSA-N	ring:O=C1CCCCN1c1ccc(N2CCc3cnn(-c4ccccc4)c3C2=O)cc1	1	0.4852916193030873	0.41134294541371674	0.5611526907089949
CYP2C19	QRJJEGAJXVEBNE-UHFFFAOYSA-N	ring:c1ccc(CON=C(Cn2ccnc2)c2ccccc2)cc1	1	0.4791237681651872	0.4555995994322129	0.759366958345084
CYP2C19	QUNWUDVFRNGTCO-UHFFFAOYSA-N	ring:O=c1[nH]cnc2nc[nH]c12	0	0.0628528870732459	0.43639950420857215	0.23771227468274522
CYP2C19	QWAXKHKRTORLEM-UHFFFAOYSA-N	ring:O=C(NCC=NC(CCN1CCC2CCCCC2C1)Cc1ccccc1)c1ccc2ccccc2n1	0	0.15090363317097177	0.22725907746677027	0.11377813127859585
CYP2C19	QWCRAEMEVRGPNT-UHFFFAOYSA-N	ring:O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	0	0.18389192519060132	0.37225150018542336	0.07629424247827968
CYP2C19	QYSPLQLAKJAUJT-UHFFFAOYSA-N	ring:O=S1(=O)NC(C=Nc2ccccn2)=Cc2ccccc21	0	0.31783882152474646	0.32063562779873095	0.3522563853101946
CYP2C19	QZVNQOLPLYWLHQ-UHFFFAOYSA-N	ring:O=C(OC1CCCN(Cc2ccccc2)C1)C1=CNC=CC1c1ccccc1	0	0.2830203948183063	0.36136771057445793	0.5563660597457373
CYP2C19	RAGOYPUPXAKGKH-UHFFFAOYSA-N	ring:O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)C4)cc3)CC2)cc1	0	0.3150110422056902	0.38036052200015696	0.11215184975295028
CYP2C19	RBKASMJPSJDQKY-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C2=CCC2C(C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CCC12	0	0.10525266048929076	0.18109008925782866	0.04394237656377762
CYP2C19	RCINICONZNJXQF-UHFFFAOYSA-N	ring:O=C(CC(N=Cc1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1	0	0.09125787579457637	0.1273279957199647	0.01569179177428649
CYP2C19	RFHAOTPXVQNOHP-UHFFFAOYSA-N	ring:c1ccc(C(Cn2cncn2)Cn2cncn2)cc1	0	0.3489130059843959	0.34315770067072265	0.7806212033266289
CYP2C19	RFKMCNOHBTXSMU-UHFFFAOYSA-N	acyclic_connectivity:COC(F)(F)C(Cl)Cl	0	0.2368113340655156	0.31601278810823064	0.3742960602075413
CYP2C19	RHQDFWAXVIIEBN-UHFFFAOYSA-N	acyclic_connectivity:OCC(F)(F)F	0	0.06286874346017225	0.14562226867804764	0.36674691802900977
CYP2C19	RITAVMQDGBJQJZ-UHFFFAOYSA-N	ring:C(=Cc1[nH]nc2cc(Sc3ccccc3)ccc12)c1ccccn1	1	0.15881149613863457	0.3036486072396558	0.2762484830187859
CYP2C19	RLAWWYSOJDYHDC-UHFFFAOYSA-N	ring:O=C(CNCCCc1ccccc1)N1CCCC1	0	0.03393086812121904	0.10153003092322406	0.08884396861205213
CYP2C19	RMMXLENWKUUMAY-UHFFFAOYSA-N	ring:c1ccc(-c2ccc(Cn3cnc4ccc(-c5nc6ccccc6[nH]5)cc43)cc2)cc1	0	0.1139870492259247	0.28290629991703253	0.06970843498635139
CYP2C19	RPTUSVTUFVMDQK-UHFFFAOYSA-N	ring:N=c1[nH]ncc2ccccc12	0	0.12112620647192132	0.37886092952934014	0.4009859664409443
CYP2C19	RTZKZFJDLAIYFH-UHFFFAOYSA-N	acyclic_connectivity:CCOCC	0	0.18660906898337196	0.24678480518348736	0.3621945930547077
CYP2C19	RUOKEQAAGRXIBM-UHFFFAOYSA-N	ring:c1ccc2c(c1)CCC2	0	0.5759836644462931	0.48841160702441666	0.8662765874373207
CYP2C19	RUZYUOTYCVRMRZ-UHFFFAOYSA-N	ring:N=c1[nH]c(N2CCN(C(=O)C3COc4ccccc4O3)CC2)nc2ccccc12	1	0.15429511619590539	0.27589408786972963	0.0426724678678056
CYP2C19	RWSXRVCMGQZWBV-UHFFFAOYSA-N	acyclic_connectivity:NC(CCC(O)=NC(CS)C(O)=NCC(=O)O)C(=O)O	0	0.0	0.002162414007475713	0.023723359432307148
CYP2C19	RZTAMFZIAATZDJ-UHFFFAOYSA-N	ring:C1=CC(c2ccccc2)C=CN1	0	0.2599567514550037	0.3007447487156215	0.5762458988411707
CYP2C19	SBXWFLISHPUINY-UHFFFAOYSA-N	ring:[c]1ccccc1.[c]1ccccc1.[c]1ccccc1	1	0.037554753446212	0.30366619312071025	0.24010612892403022
CYP2C19	SECKRCOLJRRGGV-UHFFFAOYSA-N	ring:O=c1nc(-c2cccc(S(=O)(=O)N3CCNCC3)c2)[nH]n2cncc12	0	0.4729899517259443	0.42179274332257755	0.6898461519306964
CYP2C19	SECXISVLQFMRJM-UHFFFAOYSA-N	ring:O=C1CCCN1	0	0.2981941165338541	0.2722128180200497	0.32439922143774463
CYP2C19	SEERZIQQUAZTOL-UHFFFAOYSA-N	ring:c1ccc(-c2ccncc2)cc1	0	0.2494243285813784	0.35930321906062046	0.3847763398287465
CYP2C19	SGEGOXDYSFKCPT-UHFFFAOYSA-N	ring:c1ccc2c(CCCCN3CCN(c4ccc5occc5c4)CC3)c[nH]c2c1	1	0.22970041962156798	0.29003020692833986	0.10994854801219182
CYP2C19	SGUAFYQXFOLMHL-UHFFFAOYSA-N	ring:c1ccc(CCCNCCc2ccccc2)cc1	1	0.15852517081722256	0.3390875352658092	0.221024706094157
CYP2C19	SHZKQBHERIJWAO-UHFFFAOYSA-N	ring:c1ccc(Cn2ccnc2)cc1	0	0.0	0.1311888388654377	0.16256013384584786
CYP2C19	SIGSPDASOTUPFS-UHFFFAOYSA-N	ring:O=C1C=C2CCC3C4C=CCC4CCC3C2CC1	0	0.3148820279070889	0.23522275053617092	0.371098191079175
CYP2C19	SIYLLGKDQZGJHK-UHFFFAOYSA-N	ring:c1ccc(C[NH2+]CCOCCOc2ccccc2)cc1	1	0.2459461735598627	0.35783000231066414	0.3296192057025448
CYP2C19	SJNALLRHIVGIBI-UHFFFAOYSA-N	acyclic_connectivity:C=CCC#N	0	0.13744743098821527	0.3043751516127152	0.3155641723968748
CYP2C19	SNIOPGDIGTZGOP-UHFFFAOYSA-N	acyclic_connectivity:O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]	0	0.23195902324080167	0.15508343257105592	0.25591857536478185
CYP2C19	SQKXYSGRELMAAU-UHFFFAOYSA-N	ring:c1ccc(C(CCn2ccnc2)c2ccccc2)cc1	0	0.19844024569038968	0.2741676656454404	0.22234043030349918
CYP2C19	STQGQHZAVUOBTE-UHFFFAOYSA-N	ring:O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1	0	0.08061421661239367	0.2365159354734571	0.019824543550153204
CYP2C19	SUJUHGSWHZTSEU-UHFFFAOYSA-N	ring:O=C1OC(CCc2ccccc2)CC=C1Cc1cccc(NS(=O)(=O)c2ccccn2)c1	1	0.32059254139485277	0.2777995966339	0.6037401948539776
CYP2C19	SUYRLXYYZQTJHF-UHFFFAOYSA-N	ring:O=C1CCC=CC=CCN=CC=CCCOC(=O)C2CCCN2C(=O)c2coc(n2)C1	0	0.0	0.17652820639918632	0.055635775283711476
CYP2C19	SVUOLADPCWQTTE-UHFFFAOYSA-N	ring:C1=Cc2ccccc2NN=C1	1	0.07788599641875514	0.2816883116313212	0.5794742120339996
CYP2C19	SWLAMJPTOQZTAE-UHFFFAOYSA-N	ring:C(=NCCc1ccccc1)c1ccccc1	0	0.3636697857846331	0.2560075740970044	0.589412677132487
CYP2C19	TVZJLAKRXHGVOK-UHFFFAOYSA-N	ring:C1=Nc2ccccc2CC1	0	0.276155891555343	0.3781922360245158	0.415865578346585
CYP2C19	UCRHFBCYFMIWHC-UHFFFAOYSA-N	ring:c1ccc2c(N3CCN(CCCN4CCN(c5ccnc6ccccc56)CC4)CC3)ccnc2c1	1	0.45894977007512605	0.4013271118189947	0.45004578876084805
CYP2C19	UFNVPOGXISZXJD-UHFFFAOYSA-N	ring:C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8CCOC8CC8OC(CCC8=C)CCC1O2)OC7C6O3)C5O4	0	0.0	0.08038199380497472	0.003978496435666816
CYP2C19	UHSKFQJFRQCDBE-UHFFFAOYSA-N	ring:C1=Nc2ccccc2C1	0	0.2344877588734407	0.3688865950897311	0.5788439140186953
CYP2C19	UJLAWZDWDVHWOW-UHFFFAOYSA-N	ring:c1nc(NC2CCCNC2)c2cc[nH]c2n1	1	0.19926448023162519	0.31302044807087476	0.19867453492278433
CYP2C19	UKTAZPQNNNJVKR-UHFFFAOYSA-N	ring:O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12	0	0.16515451610822157	0.23416733449552915	0.16001298551555532
CYP2C19	ULXXDDBFHOBEHA-UHFFFAOYSA-N	ring:c1ccc(Nc2ncnc3cc(OC4CCOC4)ccc23)cc1	0	0.30900414393048303	0.3438805254599761	0.3806031234414889
CYP2C19	UOACKFBJUYNSLK-UHFFFAOYSA-N	ring:O=C(CCC1CCCC1)OC1CCC2C1CCC1c3ccccc3CCC12	1	0.3297922140452622	0.24528227935416594	0.791203917731422
CYP2C19	UPGGKUQISSWRJJ-UHFFFAOYSA-N	ring:O=C1CN=CC(NC(=O)c2ccc3ccccc3n2)CSC(=O)CNC(=O)C2CSSCC(N1)C(=O)NCC(=O)SCC(NC(=O)c1ccc3ccccc3n1)C=NCC(=O)N2	0	0.21029219461875914	0.30769866758919306	0.1778571866156636
CYP2C19	UREBDLICKHMUKA-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21	0	0.16619837985155866	0.17783048371360824	0.12779484965421234
CYP2C19	USGYNNGHZHARJS-UHFFFAOYSA-N	acyclic_connectivity:C=CCNCCCCCCCCCC	0	0.03616411474944198	0.1040950132740839	0.18612073433703838
CYP2C19	USUZGMWDZDXMDG-UHFFFAOYSA-N	ring:c1ccc(C2CCc3cncn32)cc1	0	0.44484069030705153	0.4345540658399187	0.6772984397092441
CYP2C19	UTSVPXMQSFGQTM-UHFFFAOYSA-N	ring:O=c1c2ccccc2oc2c3c(ccc12)OC1OC=CC31	0	0.07941005475367885	0.19658408369912778	0.16792962271765202
CYP2C19	UYIFTLBWAOGQBI-UHFFFAOYSA-N	ring:O=C(Oc1ccc2c(c1)CCC1C2CCC2CCCC21)c1ccccc1	1	0.39331485754463436	0.2545770123604127	0.8918721357391496
CYP2C19	VAAUVRVFOQPIGI-UHFFFAOYSA-N	ring:N=C(C(=O)NC1C(=O)N2C=C(CSc3nc(=O)c(=O)[nH][nH]3)CSC12)c1csc(=N)[nH]1	0	0.0	0.1899993826653086	0.02250055792641059
CYP2C19	VDHAWDNDOKGFTD-UHFFFAOYSA-N	ring:c1ccc(CCCNCc2cccc3ccccc23)cc1	0	0.15699171448720478	0.5364505970588875	0.504470511965731
CYP2C19	VDUWPHTZYNWKRN-UHFFFAOYSA-N	ring:O=c1cn[nH]c2cc3c(cc12)OCO3	0	0.24876234857825433	0.27128854273855735	0.32283434509222975
CYP2C19	VFMMPHCGEFXGIP-UHFFFAOYSA-N	ring:O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12	0	0.1786889941474055	0.41560960946985065	0.26456783712992193
CYP2C19	VFTRKSBEFQDZKX-UHFFFAOYSA-N	ring:c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1	0	0.2625240002467976	0.3070553852156266	0.7268788263169451
CYP2C19	VGYFMXBACGZSIL-UHFFFAOYSA-N	ring:c1ccc(-c2cc(C3CC3)nc3ccccc23)cc1	0	0.14370675100267088	0.34312090971491005	0.18766393142820895
CYP2C19	VHFGEBVPHAGQPI-UHFFFAOYSA-N	ring:C1=NCC=NC2C=NC3C=NC(C=NCc4ccccc4-c4cccc3c4)C(OC3CCCCO3)c3ccc(cc3)Oc3cc2cc(c3OC2OCCCC2OC2CC(NCc3ccc(-c4ccccc4)cc3)CCO2)Oc2ccc(cc2)CC1	0	0.0	0.06404996190130856	0.006450421094478631
CYP2C19	VHOGYURTWQBHIL-UHFFFAOYSA-N	ring:O=C(Nc1ccccc1)c1cnoc1	1	0.17075252530283658	0.2798155603951101	0.3881074158458257
CYP2C19	VHRSUDSXCMQTMA-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21	0	0.07052951810551057	0.18463300757481588	0.025485216761658033
CYP2C19	VIROVYVQCGLCII-UHFFFAOYSA-N	ring:O=C1N=CCC=N1	1	0.03730324582703118	0.1294472609404766	0.14802538520465122
CYP2C19	VKHAHZOOUSRJNA-UHFFFAOYSA-N	ring:O=C1C=C2CCC3C(=C2CC1)C(c1ccccc1)CC1CCCC13	0	0.19186615874762816	0.24127302693473615	0.39021652774216936
CYP2C19	VMIYHDSEFNYJSL-UHFFFAOYSA-N	ring:C1=Nc2ccccc2C(c2ccccn2)=NC1	1	0.27840146172782576	0.2852041769721306	0.11609661759365077
CYP2C19	VOVIALXJUBGFJZ-UHFFFAOYSA-N	ring:O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12	0	0.0979027129224452	0.15148052938402234	0.0561574131750669
CYP2C19	VQKLRVZQQYVIJW-UHFFFAOYSA-N	ring:N=c1[nH][nH]c(=N)c2ccccc12	0	0.12457684908168537	0.38056135092063514	0.6503188809709805
CYP2C19	VSNHCAURESNICA-UHFFFAOYSA-N	acyclic_connectivity:N=C(O)NO	0	0.0	0.051697466791295395	0.13806034256951247
CYP2C19	VZGDMQKNWNREIO-UHFFFAOYSA-N	acyclic_connectivity:ClC(Cl)(Cl)Cl	0	0.17928572876138055	0.31105189439173275	0.3689997265284883
